,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
INVH,-0.01841142032029728,0.006464435953933005,-0.006827399436050015,0.0,0.2099670711381213,0.0019371634258660017,0.0031322831998645806,0.018809563007389583,0.008087259565864693,0.0
IP,0.015205325302659174,0.0,0.05296281991063481,0.024836127532691772,0.04004635923406959,0.03773519072442028,0.039906325459019405,0.0,0.013097252738822927,0.029988077581757058
EXPE,0.029145625769872507,-0.009943105803582375,0.019612771576971586,-0.07742304775831568,0.021467192475716528,0.04303179188000767,0.011007751821781648,0.0,0.02766354444806592,0.015139985493661535
KO,-0.004034512591564207,0.07130773608590349,0.0011064066579129187,0.0,-0.012285590642716261,0.00284857545327129,0.0,0.15721323548076052,-0.0,0.021128280591339085
PCAR,0.08499399795910166,-0.0022345691482372958,0.04102223770344205,-0.009360279600730806,0.027374826419654608,0.024470326560862746,0.0,0.03191009982969346,0.032890563771252435,0.009550064460905543
RVTY,0.051565491623708076,-0.0013556071583349782,0.0050537020289304875,-0.0011309995221924392,0.02598986607140475,0.04433795784356349,0.0,0.03466732332905526,0.03081655215914122,0.09131010928321139
WDC,0.0008019967826927944,0.0,0.0,-0.01997244900357663,-0.0,0.0,0.007742505860500414,-0.025612225833337398,0.16111206592914248,0.037190938093527345
PYPL,0.0013345223437185845,0.0013333683347868982,0.013870784262209142,-0.12507817807972635,-0.01046418738233746,0.05346042935573336,0.0393266129659412,0.0011359128854609326,0.021764720246953657,-0.010886408533824141
NEE,0.01797439579599148,0.1667594881024596,0.011812805680161399,0.0,-0.005835627693718601,-0.003615987856954618,-0.0058676695273125,-0.002017396023571825,0.020326093987132986,0.0
UPS,0.034651328171997293,0.021575970299787806,0.028371823845296514,-0.006626429687449069,-0.0,0.055757409226578326,0.024876730815997387,0.04942602566470748,-0.0,-0.018549619281613024
ELV,0.021904368661758985,0.0007083470970522468,0.006151198638652814,0.0,-0.0,0.0,0.005297950070218483,0.07719294170928927,-0.0,0.2243560682526824
EMR,0.08671150300036383,0.005830902220831306,0.01131249285901507,-0.04406436561941336,0.008275926873617173,0.06631563157523059,0.0020033158543401883,0.007264159737814575,0.02851497697161339,0.0010332911286381901
MSFT,0.0,0.0008163810235826084,-0.014147047158880554,-0.1419350285690251,-0.0,-0.01586026846243293,0.013701451574317342,0.002488174246321247,0.1283853354640382,0.02164500797047824
UDR,0.0026237990905602273,0.011302997521538832,-0.0005507968264080135,0.0,0.20383303495858834,0.0011053676952618057,0.0,8.601133685087811e-05,-0.0,0.10492551118631045
CTLT,0.016071640517528393,-0.000543150173949323,0.021683302334028084,-0.07930565239446814,0.01378509703903492,0.002038726605438501,-0.004716839133356445,0.015021723030883161,-0.0,-0.03786466521101123
WEC,0.0019358638862203108,0.19672969703323281,-0.009240869305538767,0.0,-0.0,-0.0015955627317206479,0.0,0.002574665661618828,-0.014761100976871415,0.0
UBER,0.010416694187085082,-0.01214099502873618,-0.015836495030618323,-0.06446387800374721,0.026673767176731627,0.049250199651256,0.03997173473780623,-0.04200917923140676,0.052243000037890314,0.0
AME,0.11470831575028764,0.0,-0.0019638193490090147,0.0,-0.008900588278631452,0.03566574362161873,0.026036932755324628,-0.0017229409285842308,0.015358565920491013,0.004002406483941122
DD,0.0761974549415044,0.011984043908777173,0.04266929594924202,0.01195426743189944,0.005085680962773487,0.0717139904763244,0.03608278591532842,0.005800559117955769,0.0008765713239792023,0.023064466206912864
ACN,0.01182200570585236,0.008321821838777674,-0.01426168613019828,-0.09669909478179876,0.02026425820542439,0.012478080678956819,0.03746760523115441,0.059243057134665066,0.022806183925997297,0.042405603099904106
VRSN,0.028214747820608416,0.009838036999340643,0.022081012558262905,-0.03706211135495426,-0.0,0.01933190129116725,-0.001122293071717064,0.059472512828444124,0.00011691857776373394,0.0
EW,0.01728163774996203,0.0,0.0,-0.048067549633752614,0.008858323999346253,0.019706719979217975,0.0,0.0634449159174634,0.030545795894312402,0.02510022367616859
CMG,0.01167512064492198,-0.02979321783727199,0.08929604881069667,-0.0708331032166225,-0.018588716762139024,-0.003005078497624282,-0.028125009756787955,0.022849407289345383,-0.0,0.04269322616454384
AWK,0.02520889827303114,0.10656442256072904,0.0042961365340605144,-0.008049580729932981,0.038771409017969174,0.010105746995536244,-0.007407653490120501,0.0225443026192834,-0.011743785567770006,0.0
COO,0.013143047771375375,0.0,0.01322974471197433,-0.20757577491596543,0.004446781518202908,0.03286823808798004,-0.00933871567212323,0.016029705097652506,-0.028625663078173106,-0.06727401155644705
SHW,0.10796587733493454,0.005007445057394309,-0.005994119459445075,-0.019197861058711192,0.03161027562364257,0.053424293833402275,0.018968463591992932,0.007317719005565089,0.0025826466425873636,0.0014177168209711783
HPQ,0.018213699893809734,0.0,-0.0019488978088504688,0.031115186738990705,-0.0068049293743698445,0.024652497697088296,0.04215485934414974,0.022786964589906675,0.09505537237706811,-0.02301266705783778
AMAT,0.0,-0.020375417455317343,0.008761186949949819,0.0,-0.0011789374384785917,4.986756173173836e-05,0.0,-0.003466837961707963,0.18678079660122987,0.024408194345899515
CCL,0.009948230241879854,0.0,0.007717943838521019,-0.059615285202929046,-0.0,0.07867346807225807,0.0416986736090587,-0.037345043086626145,0.018556349859938367,0.10041499933653314
MLM,0.08300343931054587,0.0,0.01122939532041992,-0.019460794578793166,0.025916800568455845,0.04884220725369794,-0.015622686053880756,-0.0058091208722128446,0.013886746534437836,-0.010005964240665617
EVRG,0.0,0.17624677684017864,0.0,0.01279780278931829,-0.0,0.008044338687841022,0.01723243537653503,0.0029128255867549692,-0.004007766746808309,0.0
EA,0.008364326067162477,0.007017268678192485,0.0165155295019432,-0.09618773160178139,-0.008996578131337942,0.031817636444519216,0.0,0.045577312087407104,0.043618332004957835,-0.010836007543514206
DE,0.07036257805267719,-0.0015926983235162563,0.004133828377526584,0.0,-0.0036985984575084287,0.0744463801211883,0.03221655415229274,0.028371657233938488,-0.0,-0.0004084547012358025
VLTO,0.06600720876582152,0.014696248125246404,0.009703996768287244,-0.016625894857142946,0.004877328098925546,0.022903017949355575,0.017115875299150308,0.025476377084532324,0.050835872850809136,-0.0004922363817950958
SPG,0.0,0.0023835285098669314,0.017671162519324168,0.012276004098420666,0.1755728508026484,0.04375005589009325,0.0,0.0065480205981271146,-0.0,-0.0037081409849875637
AMD,0.008228544061370717,-0.005188919233449422,0.0129763797396372,-0.01973331200135414,-0.0,0.0,0.0,-0.008163168156684634,0.15890000255563008,-0.08113118281305881
KLAC,0.002749632804016706,-0.016521448166399978,0.0,0.0,0.0012582621472172538,0.0,0.0,0.0,0.16517849661355546,0.0
NDAQ,0.026646134458120075,0.010009822281307455,0.02192620798096056,-0.025153573065916396,0.04465004105918679,0.008981607962427732,0.05994655151388173,0.06966850723214829,0.012176060116628269,-0.22672192687631573
RTX,0.0649421905192143,0.036212579251413864,0.008706773328438567,-0.005431814315599336,-0.009906647236123453,-0.01798555264696561,0.0887612574204551,0.054890936632598766,-0.005879807745661618,0.0
NXPI,0.0,0.0,0.0,0.007903937430652295,0.002793567899746202,0.03822656461989674,0.0,0.0,0.1623934485883252,0.004185593710719462
PNC,0.008435795598012144,-0.00041499907766382523,1.3533432420510127e-05,-0.00886391177548353,0.03545941242299448,0.03921212964608262,0.15508558857834848,-0.0029356135086336076,-0.0,0.04362566018987149
KMX,0.03722846920239418,-0.009154743114517668,0.004784950115617864,-0.002629223285391776,0.031132739152889777,0.09860360756474428,0.04385209531230882,-0.0037270103518599012,-2.5604255646498532e-05,0.05040766563463865
MTCH,0.0,0.0,0.025577237124064976,-0.04205233619207537,0.035117873068791675,0.045504379581066734,0.005113083765082605,0.0,0.038688541244799486,0.02381588680973502
BIIB,0.0064678228653862945,-0.003964185095515396,0.007771707414277575,-0.03449323780018603,0.023424199071700732,0.04283618315671552,0.0,0.07290245258934024,-0.0,0.02058961474078095
NVDA,0.0,0.0,0.0,0.023967814054875504,0.00278681693090627,-0.03093427698101626,0.007256649319665801,-0.04265632661191413,0.18675009736227177,0.03750562924889372
CHRW,0.03304388201174939,0.01762016058395248,0.021665963570928638,0.0,0.004728077320634045,0.06286304163733734,0.0,0.016742493840302002,0.005870916943298584,0.0
EXC,0.0,0.17406520462144892,0.0038517329471732206,-0.024194044765937457,-0.0022185839599637006,0.0046780563164551025,0.0030760971057123263,0.010985626139663444,0.0004509662382598165,-0.02966814617754266
HES,0.0017379026362677442,-0.001170594344063027,0.1988953184309364,0.0,-0.009796640691593318,0.016569950128362175,0.018614572408750762,0.0021724012056147323,-0.0,0.0073266073237933955
HD,0.06475726045890955,-0.003850484807420943,0.01332406287442658,0.0,0.0032215410069942833,0.08535057173925777,0.01112275350154928,0.03386856232802759,-0.006558115779875312,0.06056747219204989
ALB,0.04173579978252961,0.01792444714830926,0.058982274813316304,0.010222400825413296,-0.05876253650312242,0.06398042987678974,-0.05446430757968295,-0.034273308478699194,0.05216438690073918,-0.0017524413799883023
VLO,0.013704817072833225,-0.0034699294155220127,0.17094202685986187,0.0,-0.0,0.0026830548946742416,0.005362366761308886,0.0,0.0070883889813012435,0.0349267557121427
AON,0.047126626766158,0.01192115636263482,-0.014273711411772853,-0.022737626536860445,0.012516702561850742,-0.0008353709889127564,0.04647584636176416,0.08481052208073471,-0.036418795474937676,0.011097769246719692
ZTS,0.033114215828505565,0.00034362300670785474,0.0,-0.023516117565887697,-0.0,0.035074719160606734,0.015013623278784388,0.07452237694576093,0.022889036671985045,0.040383091094369494
FDX,0.061486541464145596,-0.0053333160401133175,0.03443543179317092,-0.01411986780594126,-0.0,0.053403520053536616,0.020561607750226592,0.03776269355466909,0.012122016979747194,0.0021315724934820998
DG,0.0,0.0,-0.01222021374565464,0.22853504940423053,0.014878425085422151,0.03552875883116677,0.0050822053893929625,0.04160659426776503,0.025506550269260665,0.14660061057212503
HIG,0.07336626008799003,0.01404082177054777,0.017759235141604036,0.020324988631233894,0.0014491325670313803,-0.02109407566729945,0.13528846086714802,0.04889729771197859,-0.02754204791436105,-0.006312436378501414
CMS,0.014154985142238896,0.18291099084818885,-0.00777800236745748,0.0,0.0015371607252153727,0.0018363102613906202,0.01090468656094529,0.004833428399753681,-0.009767906920416297,0.0
CAG,-0.01894400444268406,0.07711685865784924,0.010504228822590733,0.06870443495359116,0.010638958412300236,0.0,0.04103089735937691,0.08070552436656248,-0.013485468709205861,0.0
INCY,0.031252487821638864,0.0025838658366352653,0.0045994456336592516,-0.024337187928918473,-0.0,0.019976328415981015,-0.0009381330593890433,0.07832756953323287,-0.0011897266993659307,0.028240662684739987
SCHW,0.004492006864476653,0.0,0.025391849111943306,0.0,0.031832711148857974,0.0,0.11112777687577889,-0.00032741000503616033,0.022072402924562824,0.016844142226846777
HSIC,0.008084753311985878,0.0,0.03009421144582449,-0.011663431410358442,0.022568355034491363,0.06105951965683241,-0.012615095332511657,0.04464464467669822,-0.01103532210819075,0.04408525374013669
AXP,0.02353646379809871,0.0,0.025500106121919587,-0.07027123884815291,0.00013642202262894137,0.0007786045681778195,0.14077823343393253,0.0016231860220317018,0.020415594396808793,0.0
HPE,0.015513953287731306,-0.04378829526482295,-0.029263338582646153,0.06842040157192934,-0.02215204888409642,0.03490013260557622,0.019036376987795003,0.0628706855581519,0.0851231328923274,-0.009813578719823746
DFS,0.007197263926000764,-0.0015483633521838254,0.0127663441558707,-0.004267854885919646,0.0030712467325616118,0.055890727192552926,0.11250328040969534,0.015222338589833606,0.005678163205911641,-0.016256677732871903
HRL,-0.010151333980172518,0.00791780345329839,0.00559665517399381,0.0,-0.0,0.0,0.0,0.009141549801406045,-0.0,0.35747938921265493
SO,-0.00602061471707218,0.1944377464216464,-0.008948975669058785,0.0,-0.0,-0.015475520099081867,0.005358152294899839,0.0,-0.0,0.003637896900351173
FRT,0.002252170365831578,0.0027369991336569184,0.014158523404053524,0.013092930725228859,0.17202653457917197,0.013761527077870041,0.0,0.0,-0.007749294237434223,0.0
ZBH,0.07604219138909023,-0.04784825670466441,0.007216089128764418,0.012141902917502981,0.011689763043322941,0.0,-0.007526557919651385,0.11052728963056846,0.010292002998603935,0.0
CME,-0.00575737173008159,0.0402629036043223,0.044542303070941244,0.0,0.025910161961404905,-0.010150518362316084,0.003754460652102251,0.056115498071456195,0.00048425650666698123,0.0
XOM,0.0,0.02014605750706131,0.21772159770605848,-0.0014666213666484598,-0.0,-0.01340952543489072,0.0044417825503210865,0.0,-0.007759985356961983,0.0
CVX,-0.0029960705010996765,0.0,0.2055060631733608,0.0,-0.002300315575359394,0.009247184022904855,0.02102344189133532,0.004940213502032259,-0.0,0.009881847216501873
CMCSA,-0.032813395313834565,0.04584280553535838,0.0,-0.049558361602947326,-0.0,0.09489494823998133,0.014642149407503566,0.032700669897675935,-0.0,0.0
PCG,-0.00433427725614139,0.13702029914693428,0.001103184750386428,-0.06517983585765358,0.003446181443311304,0.012790365647922781,-0.001183850063985776,-0.01125933165403356,-0.0,-0.004122483018872261
PNW,0.028762347060325145,0.13914783833166527,0.0,0.010907921514012446,0.0015165253344050845,0.0,-0.0046442590483609745,0.0,-0.0,0.0
ICE,0.03380108869458881,0.017938494529134333,0.0,-0.050027693888969584,0.036886167402200604,-0.011976976250832817,0.0611854212209421,0.07690826833058513,0.0013136662499426178,0.0028692067804516517
BEN,0.0,-0.00469689969362271,0.0,-0.040570541642848824,0.048590631079775674,0.014349785473811895,0.10150661122576518,-0.008693442845866914,0.002791289781635245,0.040226906993325616
UHS,0.08873407188220081,0.017422294479529574,0.008890121383542386,0.0,-0.0,0.0,0.0,0.01766435729226357,0.017034788065007144,0.022017810242078738
BKR,0.0207966649616853,0.0,0.17000560768247927,-0.01773048128858298,-0.0,0.0306337617538811,0.014973596347050372,0.0,0.0008662080770126545,-0.059095922343116315
EMN,0.07358088901771122,0.0,0.029351459675955035,0.02529911209967973,0.013631188448137379,0.08258830834354067,0.008080983835715707,0.0,0.01692135100779484,0.0
SBAC,0.007387236183427202,0.022117133618788528,0.00808235196896046,0.006084154785180198,0.16440136533815514,-0.012619315582710827,0.0,0.0,-0.023755569825673423,0.0
ROK,0.0971463301490305,0.0,0.0,0.0,0.013455208693128318,0.05376236005159925,0.0,0.0020782310180573827,0.004898117909294495,0.0
PTC,0.04593393986618399,-0.013411892529069044,0.01607728947014169,-0.0772247806586812,-0.0,0.007522639613827796,-0.0030757621662311856,0.01004556178986084,0.056317350864099225,0.0334207588670162
NRG,0.07534979823744316,0.058088049373141604,0.010601166119982873,-0.0354440313412996,-0.01254209385241945,-0.006090401561076875,0.0020941380643803463,-0.031054016868306684,0.08220193419310622,0.0
NSC,0.07486224971454548,0.00040408142620257587,0.026003525979429995,-0.00859000991362503,0.012931315469645073,0.04213673698323546,0.005218552155526765,0.040643568212749066,0.00459823733956752,-0.026458045914677354
NKE,0.0,0.0,-0.021193249075761224,-0.0508570154540618,-0.0372202460145141,0.11221200025135755,0.02836120648597013,0.04591250862805226,0.01597271808065718,0.03918066975289361
FIS,0.016791076613492367,0.027492977529502537,-0.0042633624566032055,-0.023524313076649747,0.03959268360804333,0.04329139325025307,0.07921904330187587,0.035955033063004585,-0.0,0.010994882234851497
FANG,0.0,0.0,0.20096075830585974,-0.03417763144902117,-0.0,-0.0009504730654698402,-0.00497561862593796,-0.012602399940519744,-0.0,0.0
VTR,0.0,0.039869459789661825,0.0,0.013638488743060504,0.1681345716655754,-0.001675148790120449,0.004150356730561262,0.0,0.007379336557250875,0.0
MAS,0.1312708784194889,0.0,-0.00972218622713295,-0.002823864794753593,0.05231278799015197,0.06722039185523487,0.0,-0.03234140939314341,-0.00706994269994128,0.03762011520961409
RF,0.0,-0.007937556354795882,0.016290203062995938,0.0,0.038734826595880095,0.03863547533352111,0.16514857505365715,-0.016370527100516955,0.006257959162932853,0.04841795482952468
ETSY,0.0,-0.010565169836071885,-0.0036833395810656495,-0.03192810821597315,0.041647858016960235,0.10750476564668207,0.002512931105598521,-0.012323919827972856,0.0026385708911598827,0.0
AMCR,0.013062260453896515,0.017638953489287353,0.04923031309622863,0.0,0.028205962574607803,0.001438103288858869,0.010334059522115777,0.01853490235170053,0.0208891950994685,0.0030066556152964427
TAP,0.0,0.02832362789996439,0.041700663951841035,0.034908715785290714,0.015024938087852038,0.037377862232372064,0.01776533516759911,0.057664430225333754,-0.0,0.0
MAR,0.053590594995332905,0.0,0.02497129609288568,-0.11256219187626591,-0.0024400620750768174,0.06720727233779944,0.00969218226592246,0.004686821828726191,0.00034829449895037073,0.0
XYL,0.11175203944514088,0.0,-0.00427508567118507,-0.026179674217306593,-0.011431580880431282,0.043003144970638,0.025577501131527083,0.0,0.024176838274817977,0.0062606246809765774
CMI,0.09043829785800832,-0.006359513707754426,0.007339760596790891,-0.01729038961016012,-0.00045888969124770483,0.06457195594445699,0.026343623987560426,0.0,-0.0,0.0
BF-B,0.0,0.03437070446550104,0.018727237127420613,0.04045037607354868,-0.0,0.06589065455406218,0.0,0.06501351348808784,0.01137337565865005,0.0032000817910941095
CPAY,0.05031483668499945,0.0,0.00525419826526286,-0.0492014669843685,0.007066947813762749,0.02081837020742708,0.007934167379489746,0.023815760863315598,-0.0,-0.0031248044175708365
KR,-0.007423833775481734,0.03129280885023409,0.005299624804361328,0.02292024901838786,-0.0,0.04399634125001581,0.013331443546228007,0.0808856702818231,-0.024052738263925306,-0.06189882379205787
PLD,0.0,0.008099533476460667,0.0,-0.02304980084311098,0.18470329986883674,0.02336724596637078,0.0036194047273286883,0.01560709595027725,0.01765967401255341,-0.005362617275776238
IBM,0.029629355460808575,0.02924264557953606,0.011187763443194691,-0.06694044885884157,0.006000580469782489,0.014703633672359988,0.051964996022928936,0.02167702751912192,0.029177138279422254,0.05632213673262076
USB,-0.0034017941971361296,0.0,0.0,-0.029430564888041494,0.022266742897291483,0.048389983398704574,0.16750534599573713,-0.010077752460573939,-0.00353330958762822,0.03598971100732763
BSX,0.025539878136515638,0.0024361464150028803,0.017764432049906683,-0.06864541573388402,-0.0,0.0,0.012171116468162773,0.11260758670573606,0.03310175323123584,0.0
LKQ,0.013428866274388598,0.0,0.022219451270428882,-0.027647763305315168,0.01837315542608426,0.08653515069496868,0.03966585454656127,0.02347502864175556,-0.013819473297045427,0.03277291818599864
LIN,0.0951185460726165,0.0060055770886356125,0.012368508488471942,-0.024890662060431893,-0.0,-0.0026255101425218435,0.017494082431979256,0.08160702270226983,0.008249564150598191,-0.030866194891974046
ITW,0.1224846888535986,0.007217025081954235,0.013464496395770468,-0.008737677764179825,-0.0,0.054712656505072975,0.0,0.012251327273398222,-0.0,0.005731775303829938
EOG,0.0,0.0,0.21279534860437405,-0.006680749621888127,-0.0,-0.0031489933757978665,0.013811170957718001,0.0,-0.005014850640213236,0.0
KMB,0.0,0.069300602930223,-0.01849231056602316,0.0,-0.0,0.017672871429836277,0.014598793619010344,0.1307851833165712,-0.019258514685741777,-0.011698774684801504
SPGI,0.04757634063138693,0.0,-0.011032663515184015,-0.07465270422075677,0.04363930822119743,0.0,0.055051161883230934,0.05506644188785014,0.00729128649065134,0.008740153774510605
NEM,-0.012178277927820693,0.03882472262477708,0.06598522337119263,-0.09863240871682431,0.024876971813673827,0.03152187382258959,0.013713518962366944,-0.062056001808742475,-0.0,0.016337017834249574
LULU,0.0016192268105907496,-0.0006710328640373522,-0.02383387889301173,-0.05598532356717845,-0.03467131995438858,0.12452425714303371,0.0,0.02415956840528947,0.023406060535285347,0.0
WFC,-0.005738352384082669,0.0,0.0,0.0,0.009555632519131867,0.014577696418865119,0.15359053658848934,0.0,0.016184839920260673,0.0
CTVA,0.042882543727406464,0.02012876906230867,0.060622893882000796,0.040101130325493055,0.02439600456356849,0.051588737090140405,0.0326890274898942,0.0,0.0006253102331835836,0.02050143582065741
EL,-0.021698186691421806,-0.0011906518830782351,0.03236412671889837,-0.0010130714545489377,0.001435772470778103,0.08272458012769504,0.0,0.0781210205086484,0.02394543275646446,0.01871105508103944
GS,0.02393287173442064,0.0017479927831335125,0.019930718261283707,-0.03620838815354884,0.013032093007532162,0.03805314810133473,0.12171862835405299,0.0,0.014449713421785053,0.0
GD,0.09399075042833234,0.046320263931387724,0.0,-0.02966450778555487,0.0032534081357847335,-0.013480250239609902,0.057631034498947555,0.0,-0.02133237831206218,0.0
CNP,0.0,0.1559221441684475,0.03774324348545489,0.0,0.0028119476152795725,-0.019405744303207722,-0.006577287911432529,0.001125779617709355,0.016796345872144472,0.0
PM,-0.003908922946545304,0.07253682064972651,0.0,0.0,-0.003096599774953658,0.0,0.02782409618639041,0.10717066010316338,-0.021380785264219448,-0.008779150494617428
MCO,0.0625913990378061,0.0,-0.004193992118801505,-0.00820561598444013,0.03736622131259147,0.0,0.04865708920283232,0.05123697924570912,0.02970967893838802,0.0
CLX,0.01658595754405638,0.04858882868301979,-0.018607985525135345,0.0,0.005879345509947682,0.030315528925647605,0.0,0.09100317251408833,-0.02982425349631382,0.016568734385025517
CAH,0.0742882058946452,-0.004160344960399888,0.0,0.043586821632253615,0.01046240635828146,-0.05522819178399704,0.028499559270388778,0.059650235815655664,0.008819450279636494,0.0164168947705115
PANW,0.011105173596139887,-0.015253372458395515,0.0,-0.1240602772995666,0.014573328798096575,-0.03738091459213625,-0.0037035087392565435,0.0,0.08011263359969037,0.10554259253016357
DGX,0.04651956435576031,0.022753138286712216,0.0,-0.01580853591074561,-0.0,0.013189818506826061,-0.005113242450137434,0.06239231437623596,-0.026831699622389512,0.05158850381480316
AVB,0.0,0.004705163562198834,-0.006140609508413477,0.007011710632851301,0.1792091139447785,0.0,0.0023042740992371153,0.0034238741847143067,0.00990615529659242,0.0
DIS,-0.00014543844265580208,0.0,0.056638120811228224,-0.05619497015765812,0.008495932835847111,0.06426513758261117,0.025439374289479306,0.029674686334262543,0.018248060016649914,-0.027915075153280518
SW,-0.003408216156200959,0.006097897886439351,0.060443755358461,0.0,0.03872204307803796,0.0,0.03463114695266151,0.0,0.04977228723134429,0.03815775784947987
CBRE,0.054426803999166315,0.0,-0.006439800238181892,-0.015445094771089605,0.10018531005591634,0.03130239629581351,0.011421708302968132,0.014623538335024838,0.01396761013270712,0.008949696389925252
GE,0.10883529114265074,0.0,0.007593412003793975,-0.037667452943090596,-0.0,-0.003152864720220241,0.04075637437137722,-0.011385411135849836,0.038817639096691614,0.008749887948800071
LDOS,0.09415403055567478,0.03127905363974014,0.006393257319201922,-0.00018600708791090945,0.0049680630726859016,-0.0020950693745431935,0.020915575309136545,0.022913897544978638,0.005711281841499765,0.007073979119636526
ALL,0.07480636094082889,0.0,-0.009561573532111917,0.0558548466015673,-0.00421339287412442,-0.020848049473976667,0.10267703189007672,0.038402647633980616,-0.014472496084641866,0.0
ETN,0.11324382927572836,-0.0075490445676819305,0.0,-0.030268142723649673,-0.0024670483838160643,0.02567119996089816,0.0,-0.021356510900663876,0.07991074433083402,0.0032764177547482754
ALGN,0.01721743909167655,-0.034231915298092,-0.005870130741912768,-0.017376277239507614,-0.0,0.10370906111545848,0.0029471369015765586,0.04746061527209061,0.01240163710321654,0.006981994820746359
NFLX,0.01700660320698096,-0.010798485577251103,-0.019357609826727823,-0.08030473017441817,-0.0,0.0,0.012085186177742503,0.023151704552226968,0.09752515971536693,-0.035138429460591265
LEN,0.10896143545725955,0.001461800173167244,-0.005216424287073937,0.0,0.058038811919995374,0.07126941620739279,0.0,-0.044578851745268516,-0.0013830537158974546,0.06678322643022011
FITB,0.0,0.0,0.0,0.0,0.039127543335630566,0.04591928515520016,0.16678168343941135,-0.018401782790454378,0.003777607920839464,0.061799634506626316
TRGP,0.04335603341378144,0.020314224459875282,0.13142419576869663,-0.012411934679767115,0.0012528074088078848,0.011411018157951423,0.007570909366144888,-0.01147601842003484,-0.0,-0.0011068673170060888
NTRS,0.03601554595579663,0.0,0.009647411025931564,-0.008631434868041545,0.02468272597348824,0.03554195683095535,0.12051641929242213,0.012741438844898029,0.0032192234959432142,0.0122538045019884
CVS,-0.015450394630667504,0.0007301866023171117,0.006951958896400695,-0.0022583143262629155,0.031506948800666346,0.025652693904647292,0.06447893466804346,0.0785136005920632,-0.027103245152779287,0.0637455616197089
AOS,0.13880845859503196,-0.0016400625001882108,0.0,0.0,0.007505918181724808,0.07092259697585618,0.0,-0.007096124026947408,-0.0,0.0
FE,0.0010962119371315036,0.19575376039909495,0.0,-0.02301261574561202,-0.0,-0.016475138795650733,0.0,0.0,-0.0,0.006237231991660059
JPM,0.0,0.0,0.023970401745414045,-0.015022181482971507,0.005915185364101538,0.0,0.16534134332997694,0.03543744627127367,0.006477987460453443,0.01311285483591372
ABT,0.010171981906885433,0.025338266976356244,0.0,-0.05310847369215331,-0.0,0.003003299074805349,0.0016613302699679665,0.146441885059519,-0.012724111614743022,0.03666883968774542
OMC,0.025247386634426314,0.017690381604679412,0.009249596830253668,-0.01047946583901596,0.02067410274683423,0.05356317439329178,0.04151386945829344,0.018522219535535595,0.030039109924504256,0.02141447398226381
COF,0.0007189904037402101,-0.005605955928058747,0.00935291919610959,-0.0008440764408054086,-0.007396106753088079,0.05780982061553666,0.1434238483058054,0.012708683197860289,-0.0,0.0
TSCO,0.0677941499351316,-0.0006787954616442639,0.0002402509818672926,0.0,-0.0,0.07602317751911823,0.0,0.012072281716504636,-0.005362489047874724,-0.0004105039801478567
PH,0.1047313791235319,-0.005717912442994559,0.019713127111115773,-0.013347963689969834,0.0152636166804277,0.03344756789528785,0.0058025350458304125,-0.0023232972658207706,0.03205931279176762,0.0
HST,0.018500112441425295,-0.00824390875771967,0.025012589410079035,0.0,0.04861152454817055,0.08471144680173298,0.015242551809664356,0.005528334213365907,0.007165238161238194,0.019678316069792003
JBHT,0.07017120527456981,-0.018844266838074566,0.0,0.0,0.0050999382557364885,0.09131109110785726,0.0,0.019512945470274337,0.0022076331457721496,-0.007281254978995603
MRNA,0.035989993148742766,-0.010402355956264563,0.0061458013712276756,0.10236910942588309,-0.0,-0.0024862522258630162,-0.03285793999448417,0.05794726298867125,0.0929335865548691,0.00912037735887925
TSLA,0.0,0.0,-0.03719002406957545,-0.09307208855779449,-0.0,0.03105230821622382,0.0,-0.0015235187989745393,0.09659371166034762,-0.06575636219770892
ATO,0.04294113134381412,0.11994918327184181,0.0,0.0,0.026718217906936906,-0.006855777291655163,0.0,0.0,0.005470239393268748,0.006991893922836355
COP,0.0,0.0,0.2316721766843925,-0.005848991572507887,-0.0,0.0,0.0,0.005769812752858873,-0.005763692851653561,-0.02288556020069339
DHR,0.03762739405434344,0.001026679139844215,0.012382997844960279,-0.029721510680728508,0.04297912992590578,0.014356281774459672,0.00447017500127403,0.07688743285906822,0.010971235001095272,0.13918777065889812
CNC,0.03819698511946328,0.014492936930419113,0.0035622664757568104,0.008590072530953606,-0.05185860448009794,0.0,0.0,0.0,-0.0,0.34902722654975604
MCK,0.09841739237109415,-0.029999804652288523,-0.010033117065856094,0.00010997310060515654,-0.026384755864680805,-0.05956803018014141,0.0,0.10935008731733871,-0.0,0.0
TXT,0.11390392940440765,-0.005143894573966912,0.023817268649400213,0.0,-0.0,0.041744858404696,0.026163678256103932,0.014537717180981643,0.007639047421170823,0.011191770046522427
MTB,0.008695034654199404,0.0008553654758666429,0.004023142428992315,0.0,0.039255927143851864,0.019745103104045696,0.14158232169744508,-0.018636588377660142,0.0029408613192335614,0.0552428141734473
VTRS,-0.008663558565627399,0.02135050325827531,0.022877095100789138,-0.0020335726448671874,0.027924296184438015,0.05331432750392138,0.015442744304917478,0.03873239917910529,-0.0022616645723514007,0.03171149627254294
AKAM,0.024309263388123652,0.0,0.01667559495435269,-0.0788173938510895,0.031621936534594344,0.0038648507277032735,0.00787173706522595,0.04450200938237562,0.047096442321404725,0.0
