,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
DIS,0.05701952713696792,-0.010261168841946248,0.035585429971033616,3.613619345213177e-05,0.0316759588528489,0.04134154942938246,0.0401324798707939,0.03282532992018602,0.014471454865972533,-0.04708664404258071
SW,0.043257465240072124,-0.012164516842102253,0.020416571996785704,-0.05526854317924081,0.0002640599340650025,-0.011389318809400984,0.01343052739266488,0.07610792499808856,-0.011696133951820406,0.04030835905922651
CBRE,0.055880662667396566,0.004669508745359059,-0.04340364561223521,-0.02036361619466333,-0.04216385852346797,-0.005258964030473024,-0.0604634234272434,0.008720190390362662,0.0013442439729016852,-0.05807989180107043
GE,0.05662342896591668,-0.029448030504473054,-0.025303529683181825,-0.0009963479250199698,0.013322676891594167,-0.10164279105213116,-0.0004466585526005157,-0.04487692294526728,0.012485028718890047,0.04535680206573165
LDOS,0.04549981975191428,0.021964444941312992,-0.02570482843770214,0.00750769125971677,0.022491838352483244,-0.06572819965996997,-0.030176937726482257,-0.03042991313690849,-0.0156583737100819,0.01379835717472323
ALL,0.036123528842911486,0.03347635728038792,0.0006416895868066633,0.07745684902319404,-0.04644753377395006,-0.1042938692442625,0.011532301366946933,-0.0028572480052501945,-0.07211231160658477,0.04109231526968959
ETN,0.059989205459702565,-0.06894249305310744,-0.04100324940508354,-0.0043964694533953335,0.017131462681731123,-0.05069564774754005,-0.02326280768515218,-0.07063658196566841,-0.01044395794981384,0.029100917657941927
ALGN,0.04818041902078355,-0.03087359643681372,0.002873845304078298,0.0678945787210982,-0.01451506085520716,0.07879223676209361,-0.018384440178512092,0.00352697558044016,0.008530269749248622,-0.02211714783835029
NFLX,0.036726432720567775,-0.060358989795483646,-0.07662926260892473,0.005734572108256582,0.04331307716777713,-0.016002016914178907,0.05769182383699594,0.01988464122547541,-0.008616562374894565,-0.004665053555597807
LEN,0.062147284441979055,-0.01664539130256713,-0.005436542861703255,-0.022587217650134796,-0.07437925185590434,-0.011922081574783777,-0.10198909830118262,-0.08775202183834885,0.035180841392564374,0.01237296212574107
FITB,0.06931161510868591,0.0029321210267412167,0.032803445400230544,0.008779158115581245,-0.13418371805955823,-0.03388891039550149,0.060776882720927135,0.04445173315365762,0.029747491559469458,0.01829009143112029
TRGP,0.051699080628891864,0.00812282170539386,0.085650940499844,-0.05262554110190417,0.060200043650642805,-0.04269201828346424,-0.005215531127751104,-0.02055086711962687,0.0006332374980380985,0.03845031983229969
NTRS,0.06796339423920172,0.008977388919886475,0.01750614913942443,0.02602023380021935,-0.06018053405901055,-0.040958653474007956,0.04282973617181765,0.024483679357710807,0.00551646198248122,0.001492741223944678
CVS,0.03845958744542642,0.04814063212777336,0.011130180460744614,0.047437059356809315,-0.035756976813170104,0.02666371678228134,0.0003215199485501643,0.09264489230399947,0.046254147440106114,-0.012583507164433917
AOS,0.06591708280795953,-0.018923052164764375,0.004015864621729248,0.025257522870391205,-0.015247276776309713,-0.029062819197610376,-0.0711864449695922,-0.10800449941751517,-0.012581375310973815,-0.0181856517676213
FE,0.021150145163813278,0.11253550375048602,-0.05293381234187133,-0.09383690332172391,0.03358440307269554,0.005323446818962031,0.04609231504825679,-0.06418083830944071,0.023628888064625906,0.046615141346409456
JPM,0.06120092093403478,0.022044905693491153,0.025199103797654034,0.035196377703698226,-0.04680269880633739,-0.07036738046365926,0.10177189429181478,0.08530829239851265,0.009958111437433588,0.026475305953195333
ABT,0.03577769155906246,0.06189150147370259,-0.045984303353357805,0.0794823136991026,0.06853139562143738,0.02799954866370823,-0.015631813717533905,0.05292240047642971,0.04585765862326492,-0.001258081163661659
OMC,0.058001485604288444,-0.0025959309019522427,-0.00445928006969651,-0.001144184333629526,-0.016716924873885406,0.021320299168039333,0.010503283885218965,0.0071451561883389275,-0.0038780110016221362,0.024106431279830032
COF,0.06136582980574047,0.0015993856455193344,0.04838399450163561,0.05693101524260128,-0.06398927239128785,-0.013001132250148343,0.0850466014105799,0.025766678771701704,0.003772781485205711,-0.039917386771856835
TSCO,0.04668629000244231,-0.0065009276080169485,0.016157705814476134,0.0409834969875253,-0.011735869025338625,0.021918215991251995,-0.04075438214964218,-0.05933619856748185,-0.006978544472986486,-0.02193097427061643
PH,0.06013833475565349,-0.03076800418547345,-0.005689442483860223,-0.0023111876048694216,0.009076706408437139,-0.04520657815578775,-0.040659378601705744,-0.050409103601295385,-0.01599421415649664,-0.008905346633024466
HST,0.055890590381732164,-0.01132567414152339,0.028283900296355514,-0.00149401313467315,-0.039494934936939056,0.048220155377103176,-0.03366746329611658,0.010123752512945219,-0.003429298824370749,-0.010415333420324349
JBHT,0.05428710785976348,-0.02246450035116902,0.01104778223012417,0.0439859124707851,-0.010746179008965833,0.03532941428282527,-0.04403477256723616,-0.04384807020918695,-0.019295995463745285,-0.042684121903500946
MRNA,0.019023300539150086,-0.034372511238995436,-0.033220175934998604,0.013199618433620004,0.04027542365291234,0.011747045351467714,-0.07826637607823768,0.042958104358366424,-0.14656458776362533,0.031822080761099464
TSLA,0.031441003740697804,-0.06662933998437252,-0.07766171609806549,-0.025776896743104113,0.02956932552927338,0.037397250648680165,0.07855343431042279,-0.02436989350669583,0.010806455933504839,-0.02987886224684562
ATO,0.03174340814506011,0.0690934424096947,-0.048466714066904865,-0.06652172823817701,0.0125931970723589,-0.018641180343175003,-0.006683879038390486,-0.05276831310375182,-0.006830196139672168,0.03125192496931831
COP,0.050658500789245955,0.013989146050291067,0.16636216884533014,-0.06209451433559534,0.12380138922980677,-0.031012599895404135,-0.007869696534341677,0.048412039716557546,-0.010503763168460911,-0.010226229523346352
DHR,0.053619699992271654,0.017379448910140198,-0.035244835134047324,0.021738958334075704,0.009767787455924094,0.00688861387123716,-0.0868339992566467,0.072436869419673,0.06279219051315289,0.03892972970114387
CNC,0.018649286056732252,-0.006957723350162342,0.004155856693117198,0.029275177754020776,-0.022017484179610938,-0.010797906087611515,-0.14094500034913615,0.027009041790265906,0.12948166000325936,0.2619592719152818
MCK,0.01513480959771789,0.01495877951509817,-0.05583324338601024,0.10626789559164045,0.07516740731717704,-0.09138927033111831,-0.07316780563671806,0.015256970583028745,-0.04859942691011459,-0.029656089147882536
TXT,0.06551469381737396,-0.012107261426026068,0.011271110703925136,0.03518238055843271,0.005417269073015633,-0.043745735047385395,-0.052579770394567266,-0.04034664976999848,-0.01770284483139694,-0.002468410794007452
MTB,0.05740981041568943,0.007006730652726531,0.025816953083838898,-0.006141190615042721,-0.1052805801782832,-0.04961303191215765,0.04154039319454155,0.03688676328235304,0.01688504249143313,0.021482814694553515
VTRS,0.03967174514468969,0.026863638534024493,0.018456756501799485,0.0007612649289492196,-0.011997528932532748,0.05884088410723537,-0.004635401468468297,0.039485446340467086,0.028884794756727696,-0.009040934446957421
AKAM,0.04848014458454286,-0.015759799388371715,-0.041367853382462044,-0.005080607176845771,0.04546767247860176,-0.011877084174270738,-0.0028600335467379705,0.04744299889303423,0.023731351874333905,-0.04310850938399684
ROL,0.04538820031217785,0.01898944575357839,-0.04755980150709539,0.01963248202227068,0.010776230485015694,-0.013844503427555131,-0.0130161902700541,-0.042840878206462284,-0.024900735534997102,-0.04557727575812661
RMD,0.03309706092874597,-0.0011243909513623585,-0.04680136112465676,0.031565806126081265,0.006527169171059568,-0.011599068607602729,-0.034361091335499146,0.08977161470186462,0.0164953412092295,0.07700427385432289
WRB,0.04212925560282042,0.049967140522971173,0.011133375284532362,0.08652778624881652,-0.014817558913808626,-0.0800482121941449,0.02160822385664411,-0.017548366133221555,-0.03789803394290303,-0.005034934269700296
GOOGL,0.03408612126120333,-0.05353527097780672,-0.061780382458001826,-0.07184092458684367,0.054177510038299494,-0.021116690757356317,0.14427359864047384,-0.017683072970852125,0.08713563909496393,0.019789468302276847
BRO,0.03688134436260349,0.0608799873964552,-0.049487360050902394,0.076144451435807,0.006006893024069558,-0.09488758469148277,-0.011121124586753814,0.004088266377959005,-0.03613549671023519,0.005044440638231641
ANET,0.04052898883104564,-0.09969820143340008,-0.06969349667196856,-0.023879673847339078,0.007456581995890986,-0.035523320592522833,0.02835089702420561,0.016322161435126836,-0.044323301967374024,0.038513285144614946
PAYX,0.05776490352358052,0.027637574878600274,-0.025356483720882048,0.024213339887133763,0.06280841729732535,-0.0031997947201880487,-0.022099184818232465,0.021221717332235858,0.05567271154925525,-0.03146430285953172
DRI,0.047463804141313605,-0.016687706091172316,0.006590701664948562,0.004115745088742683,0.03035217308436892,0.049515126094618,-0.012586815856704478,0.014450369903472869,0.06544109552542747,-0.04297282654417736
META,0.035724285788123984,-0.07482636382797728,-0.08417227296571095,-0.050564674800901974,0.04979527308915891,-0.012757443187600635,0.05836683231184935,0.04063689905743579,0.07616038080961314,0.08000578277083258
AAL,0.052147537994603824,-0.02419924258768043,0.03602892704664202,0.0024625950352646885,-0.04956699657655871,0.07423525253862048,0.05261112914826928,-0.027492217713211614,0.07818486404590828,0.02892355778739428
COR,0.01687250125436085,0.02541242433844011,-0.047792254282813924,0.09436500133617552,0.062179972556083936,-0.08293983015874543,-0.08074251144867584,0.04389709631979506,-0.06025609891716203,-0.009538194529435004
MAA,0.0362215963534075,0.037608904264374715,-0.037009315719953806,-0.07498297958922204,-0.08485091955586442,-0.014823591351743352,-0.05941842654984738,0.037176160721072334,6.69049460169372e-05,-0.0004022059775993203
MMC,0.040575825637803875,0.08219543532336789,-0.04824730039605454,0.07517480157991872,0.020782677779315733,-0.08208882755991374,0.00893882660285104,0.002502040610785639,-0.027941286948781507,-0.0025027493177884053
FOXA,0.04444589960791371,0.018530146847991286,0.006468717845504009,0.016271083267520702,-0.06139384109603185,0.08778565435495074,0.0057600943834633855,-0.022255109071114505,0.024758873605381142,0.016606458110322783
CZR,0.05719190534974178,-0.026954544810962953,0.04180996888309994,-0.016476667695406042,-0.006752849243371172,0.06475957438576663,0.01649732323871234,0.00600133496966198,0.00992031248935683,-0.05450691306880535
CRWD,0.03927019006796172,-0.08269099614551065,-0.07817155516378255,-0.030997619201777453,0.05231369422247884,-0.017401340354857395,0.001295618304046138,0.04577641611836838,0.0707728932876136,-0.026144682757796644
VMC,0.05652968129379736,-0.023583723274911914,-0.012961562640481804,-0.021916785617219877,-0.005551322816393069,-0.029025409603857046,-0.05830424358017961,-0.07997037973532024,0.018723997466051294,0.0016535025512445995
SRE,0.030380630373548923,0.1054376012332413,-0.041466758245121416,-0.07455381662000583,0.02313247445232693,0.014130460945329038,0.051829014838714306,-0.06680924243934233,-0.0020199939842892667,0.06033351514833123
LHX,0.0390040442121078,0.03286292651443642,-0.014519182379462578,0.006571167844023311,0.023722656474341932,-0.056907071940965434,-0.03335002055069121,-0.051610546205549855,0.010533245149661238,-0.022645054462703405
IVZ,0.06887914976963419,-0.01026020051535679,0.017447642324874845,-0.036480915440813284,-0.06949823177860906,-0.014864903131179155,0.04529357824145458,0.03343702404740837,0.0032536515957360622,-0.012850960559437656
RCL,0.0522759393296897,-0.04277586374824436,0.002281822321669588,-0.002574656834858179,-0.01611498583537725,-0.0007343314065934725,0.0033329129387337578,-0.026200320753766337,0.06338399323229933,0.030587938173298468
SNPS,0.044583695058527315,-0.0781266425081675,-0.06305300981902587,-0.03005039080402793,0.04356559911761319,0.024725202451655767,0.01330419178937988,0.02091332558146088,-0.003763647710978029,0.0012083193654622
GOOG,0.03493181842444496,-0.05448003960022105,-0.06163478892182748,-0.07302830844045098,0.05292329342828468,-0.01781742617708644,0.14622605738451694,-0.016896135563500506,0.08877646281197821,0.017828436175805963
YUM,0.042932517578143266,0.041667683601764094,-0.025488963449899482,0.018256888567088035,0.03438971725045823,0.04123370687359795,-0.002876539225296008,-0.0025704382462051483,0.026786661150206743,-0.044858743694365474
EQT,0.038073938591708385,-0.0045785101764827816,0.10856269063163279,-0.11008092076139736,0.03831202833467125,-0.051865490912053266,-0.007364281502070768,0.019482589765265318,-0.021156197760127303,0.009622465621329072
LYV,0.05016384128884155,-0.01720747958434072,-0.02359852132231992,-0.005802330763818314,0.03451116828353985,-0.013910936560701291,0.0068461068444937954,-0.005478633507998892,0.041166333169957416,-0.04845934812957635
PFE,0.0348873969486565,0.040548597024604144,0.012935907326535705,-0.0008044247922426396,0.019432905875499784,0.049667514995011056,-0.023476013354346414,0.05767350314606595,0.029730002577647262,0.026494988860250212
AVGO,0.029788236236023447,-0.09447202893307496,-0.0722039988769767,-0.046238113628846784,0.008874571033038061,0.005163534680196084,0.03881019635255104,0.06443499635944168,-0.07506825744522312,0.024103074919203018
DUK,0.02060429823998168,0.11916004239039805,-0.041169055884667946,-0.08820086075254041,0.05340521123611934,0.018867022453013794,0.052705658523144225,-0.038195065615303725,-0.007151970368081076,0.03906616686686389
CL,0.01827403342816434,0.0932453002820613,-0.04772294242063553,0.06512862334618114,0.06398510179680342,0.06567480775787081,0.04104138557245113,0.05206282174719033,-0.0212149651349857,0.00960305295306325
VZ,0.019711792232949357,0.06712549297063079,-0.02178738218486893,0.01916599134061091,0.0054412958898121064,-0.011332824939637155,0.025880119969210087,0.011418061939808996,0.016687882992558616,0.03369249054093744
JCI,0.06842923546874799,-0.026245448749531275,-0.0308665484334385,-0.002566004562403201,-0.0034028290923158577,-0.05203907157763431,-0.014088173232982662,-0.06611227724150001,-0.001956521772688558,0.03216818333419856
DAY,0.0483661854606825,-0.021533789103399256,-0.003592279843554097,0.014219543154871287,-0.014677876743510114,0.025370110475549653,-0.023410796939127364,-0.015614157423330095,0.038026776350428323,-0.026902771547081508
FSLR,0.03469460707814627,-0.05417120698643294,-0.01045405033962211,-0.047269225721680144,0.007302571841361443,0.004415831300908818,-0.012838880736432363,-0.09770636006867993,-0.03129016864246763,0.04890978467010638
AMGN,0.048441133787628626,0.02542000956739633,-0.016280023979873263,0.009129183951992699,0.04647205302447671,0.02368429129486169,-0.04274126772637298,0.06909364224876412,0.08997970959430546,0.005423877889237946
TEL,0.0673142838470032,-0.04557889348551545,-0.027405606131051728,-0.01973750876372056,-0.015053636198084268,0.018153340333865793,-0.006584671636450651,-0.0006821391847788693,-0.027416473257477033,0.03798336314869086
JBL,0.05357046115425028,-0.059811058263150606,-0.016153680883244252,-0.04518474998130187,-0.014110891339422775,0.015050868829831728,0.005691748767933216,0.03997115140821522,-0.03650985469578838,0.008328824212335986
VST,0.043888076412498256,-0.054952394766838615,-0.03124382404792055,-0.07999674171009788,0.03982360173307998,-0.031253003770039506,0.009947702069327012,-0.058874237866679266,-0.01689774301663701,0.01604046952872567
ADP,0.05623795842314336,0.03201864140994922,-0.041345386403117405,0.04336288847148768,0.07976925953558847,-0.007460007728585134,-0.002629628616438311,0.03486148218744287,0.02616011275392643,-0.05824469660227506
ON,0.0540621747385417,-0.09242597014276283,-0.030726055740245187,-0.037277107489985306,0.023717232773270425,0.06029119291016013,0.037201216549739846,0.015323771408728027,-0.06749859874743247,-0.0038329163183271225
STT,0.06756071413297791,0.016083517757555246,0.036754343976138276,0.016941616102071178,-0.06530826723259478,-0.03914074990971801,0.07442823527705135,0.012481118243275255,-0.004201376365699879,-0.01622014729215572
RSG,0.034936431297289496,0.03838074096717617,-0.06147039800688951,0.02845722125345077,0.05910256732110953,-0.04528562611826563,-0.029346927471420328,0.020999133316314526,-0.01981098540312078,-0.01664290400577382
IFF,0.047906116464839506,0.015899432479444812,0.0020734965020265464,0.011960575934371873,-0.02937394777444104,-0.0016036260608339348,-0.027149462729245257,-0.05719247103299591,-0.04601299197948271,0.015507718446251
CARR,0.0680930438394837,-0.03645978365333373,-0.016276970914314435,0.005065490254821194,-0.025876443795912085,-0.03256417372501587,-0.02892565706239171,-0.08739362291506268,0.006978935891022582,0.04359027772582664
TRMB,0.062107832458309226,-0.035276258888648986,-0.006148286680250694,-0.02086836104966585,0.007368219589514803,0.02202495240696534,-0.02084021977067412,-0.0012635402555121918,0.01900499870114524,-0.013210006545059107
QCOM,0.04411857964608617,-0.10315518711518892,-0.064989655537864,-0.0360125496788263,0.054491126043842195,0.04406157576523947,0.042951622325260744,0.0198224729898891,-0.10377448423529671,-0.020195277448308492
LYB,0.06551537503176644,0.0005423027093772406,0.06976790788863906,0.005506455025240831,0.004049711985867185,0.013256068483396109,-0.010294131921306862,-0.0236225776381019,-0.06058363690355434,0.00497837222055883
GIS,0.018701651826730527,0.09754820615510792,0.007031617850299592,0.020676092163243318,0.02027945300258261,0.03896718026739961,0.018034207062674616,0.0640045949139833,-0.08262013265748823,0.06019930286019499
PHM,0.06265978408809189,-0.02293265149214415,-0.014899013845059863,-0.015494979662237823,-0.08063346975329697,-0.006776978194629157,-0.10095549290242539,-0.08369837285103214,0.054829806644282233,0.028704729126900044
ROST,0.043170348472734245,-0.01093730090930929,0.013556601187422546,0.040730605934143474,0.03586606180695073,0.11266068117121457,0.0034949373702109444,-0.05319622740138031,-0.01754834123543472,0.043419712706117095
LUV,0.050547753195698875,-0.019706443457674135,0.02459246535310346,0.013468722718808696,-0.052958379697548984,0.05270288635112939,0.039606816399816544,-0.04326170523129234,0.08796766716143471,0.010510009333519003
LW,0.046823897800623605,0.011895090622772603,0.014402961826435039,0.014744683949318249,0.006143506671624596,0.0829135588334624,-0.012948889612161122,0.014098770135695406,-0.010118599665011207,0.030373066189297852
MS,0.06906474338246188,0.003157239004708623,0.025164534021819427,-0.002920457825965813,-0.06957102456678413,-0.06308883509750829,0.07782555252654806,0.037881733457021005,-0.02305612718345363,-0.012782208456029977
CPB,0.01064711097201289,0.07779561136485809,-0.0064226695889145575,0.03145047854600536,-0.038794191397877015,0.03862041720831911,-0.027555420527928632,0.07496486010683596,-0.1023012802981464,0.14151969657309835
OKE,0.06043735040991439,0.02779472220406693,0.07538891525290559,-0.03289810598896451,0.04249580984932977,-0.0444374121425129,-0.004754580287403129,0.0012518768398799805,-0.0024314634413222435,0.044706973147725454
BK,0.06476246636591501,0.02327350111065052,0.011055062359988382,0.025455721408580892,-0.052599572684191985,-0.07987120830757852,0.10255710564388645,0.012964711072486071,0.013562302789154108,0.02512740284223577
J,0.04492352269686014,-0.008085354369922193,0.0012869499407947022,-0.010604191839069549,-0.019550611644449503,-0.008569188015348058,-0.04115115827608205,-0.05446769103515069,0.013367227943852053,-0.007077969773231963
SYF,0.06510013491404236,-0.00989881797385354,0.0503170970989606,0.0394773357740289,-0.06698072268540899,-0.011867907371184776,0.08464151122276109,0.018669122931448522,-0.0003464719420538587,-0.050979795002881974
CHD,0.01923002184025747,0.07340191146716396,-0.03197960863386237,0.06369011614074045,0.040056789578091404,0.06489740688708304,-0.02861617839335209,-0.004540094085449002,-0.032445659433698856,0.028695942136507103
HWM,0.059008913320573064,-0.02635154540370847,-0.029012894703246406,0.046278538044699315,0.018050194664962448,-0.08587515579936954,-0.01754207673079004,-0.05503907475422317,-0.010321564184316552,0.027534391640683966
MHK,0.05497068257460743,-0.017974289140607693,0.0074404715286081734,-0.007549297780877345,-0.0431412609757784,0.03202948509062695,-0.06877578842738341,-0.04231108363763024,-0.005163884236031223,-0.023358277295512073
TFC,0.06953998503615522,0.0004029292697129938,0.026466499051813388,0.014717516868020742,-0.11739747939579964,-0.03939970649609657,0.08873125468583438,0.05003729529471747,0.017036191214078105,0.008479167006397122
DAL,0.05806729767140651,-0.02271075605568679,0.03640330700999963,0.008837786744758285,-0.05881447285159645,0.04904010252638533,0.06266412367356004,-0.04814073869146069,0.09166719007194353,0.015248991576207502
APA,0.05000049387450933,-1.879835424070784e-05,0.16540338523672066,-0.06524527918371514,0.0844324029590157,-0.023069433282789053,-0.025301236830048524,0.039831217193924434,-0.005958174457315845,0.015074176324562923
K,0.00642648116159134,-0.0017436432896049683,0.010959461793393658,0.005752305320919991,-0.03160041775050499,-0.06484032356516176,-0.012610090551736335,0.06799484291799343,-0.11703156479933495,0.02208744237597674
AFL,0.05486216208677664,0.059321087180320475,0.008932851493796932,0.05904225333411255,-0.032643480245582335,-0.11117908976603136,0.07668582251134995,-0.015166662345164403,-0.04038297661838407,-0.017393330322547775
CSX,0.06088683902755626,0.014221476531092332,0.008300983873122097,0.04436996563324984,0.027514090346676227,0.016170526531369588,0.004867420364990992,-0.012854899857925534,-0.019529328426597572,-0.054545899913322385
NI,0.02749376453810286,0.10857247221469431,-0.03919254849554444,-0.08618374200099355,9.645970560209809e-05,0.0005834523275193784,0.03034979767434233,-0.07721526493275507,-0.012363402037381909,0.056477122414162834
CPT,0.03932978272695778,0.03794506123627558,-0.04736856986620206,-0.07812675014739023,-0.09264297669467506,-0.0055208329082382535,-0.0439986460663365,0.06729059256139816,0.011280311909760546,-0.034474225053765885
PFG,0.06784930895204483,0.017739709767539212,0.023886724444503522,0.05070295990365951,-0.030166032932000746,-0.050331974085539785,0.04453597218154617,0.005091068195982235,-0.038914230198310425,-0.03296007655561246
NCLH,0.049422235086530264,-0.04559203879212521,0.02885493161228038,-0.010954731143725168,-0.05632603750399167,0.03388097593318014,-0.0019712366250500763,-0.00888739112265848,0.08082796002830078,0.05746313345706652
RJF,0.05487499005792185,0.0008814324466028654,0.005879734638158674,0.019215196540872427,-0.004400151964644673,-0.06232520589478259,0.0399871637264358,-0.0036661590054428103,0.027449034230342145,0.0030379180786781353
HBAN,0.06872081178766931,0.006530405655665343,0.05176956777918744,0.025806963169695756,-0.11181981417161231,-0.03748437764631586,0.06505627014915087,0.05281354593414922,0.024469970301649477,0.013000191001594408
UNH,0.027681545782859866,0.052773370509529766,-0.04210793409027898,0.05781194661919555,-0.01826924027106583,-0.006457160432841287,-0.022913786809473296,0.11198216134584164,0.01878814957931341,-0.00547655630509067
PRU,0.07121043992433342,0.017346528928546098,0.03729005156876036,0.028679315162029484,-0.05805727240983528,-0.07326753889943205,0.08381340750164282,-0.00040320142429445363,-0.010526144020094344,-0.0069792493076650825
GPC,0.054803499334632064,0.011803723434551723,0.01898122364385379,0.03436568538525654,-0.011174933996927058,0.021004856034534072,-0.028081649058545776,-0.0482948671320552,-0.021461343012341177,-0.040487783848152846
WMB,0.04821394843299282,0.02411662519777344,0.07295482741906327,-0.06064350816523461,0.09309393968779575,-0.018207275016178096,-0.050247181883367346,0.04762605798302002,0.057454641770134256,0.10166928409946997
EQR,0.043006017389652644,0.0471881048152737,-0.06672298169080955,-0.09607601968780141,-0.09365180253170668,-0.00798114369773161,-0.05847263313234471,0.06765037378006071,-0.004080105792612187,-0.020405992792154284
DVA,0.038091390285666174,0.0029276108065052725,0.0015276884836909397,0.006399068797854583,0.010386592292694,-0.008233684688567488,-0.023632123843078022,-0.02485377643937238,0.03915794037890076,0.026784229405093445
AIG,0.0635800664280278,0.024454944283287268,0.025599930883801945,0.06585858270654471,-0.047045136474737334,-0.07336994426570637,0.08232884105640034,0.022281156658719013,-0.029893364532988714,0.020700547613654186
MA,0.05700344173420932,0.018818001809799232,-0.038366604700164106,0.07693756415480592,0.0458865141744249,-0.03881053295346579,0.06585090088287769,0.026852988858767576,0.03496290485496892,-0.02738200809110021
HON,0.06384233874461229,0.014423715532222194,0.003624645195487636,0.04008348550927927,0.05900652488191528,0.0007153711431080357,0.005163832133315914,-0.03002770730552485,-0.016783828816852413,-0.0299579432528215
VICI,0.04832801584705536,0.05947970732085464,-0.03246386918630025,-0.07633260618457653,-0.057196990376258465,0.015298119387392171,-0.03348018133940237,0.06607915020534022,0.008644051458552708,-0.061000767863988926
O,0.03234896924529946,0.0764192456189767,-0.0448831253530445,-0.12559811519912487,-0.06522056680639647,0.011971911801430195,-0.03674045840475068,0.04380671577983668,-0.03043035215977539,-0.047640244754308086
NWSA,0.054975784341381166,-0.023395124665928132,-0.026106255972345886,-0.03798252984244598,0.011243121173087544,0.03756497475417522,0.00424656032386745,-0.008841496360169837,-0.014061372172983757,-0.030198730990625165
TTWO,0.035633711723331095,-0.017525338121503364,-0.011159324268802485,-0.026836349416597245,0.040959581269138984,0.06058723704886982,0.001593588067700467,0.015408480016231173,0.051612230790385454,-0.06120463226936484
AES,0.03753810149595405,0.004915191072808055,-0.007307786596487196,-0.08275763244392136,0.016200549635068673,0.029822614678032648,0.015088358984094545,-0.08194771322121425,0.011877791825917052,0.07438607209802409
SLB,0.05966094359502562,-0.007875759063666951,0.1430832087046934,-0.038961341000624,0.06516365687169627,-0.013680988006592308,-0.018842769761442894,0.048164695624618184,0.01713578960680174,0.013088085087848486
DOC,0.0507844803565928,0.03434191009544966,-0.04415243558355131,-0.10115062919230187,-0.08878676013165612,0.013911038123810364,-0.03658308011457541,0.04567336964027033,-0.004530346283679696,-0.05502036145846395
TT,0.05714689463584744,-0.03308491508918675,-0.024660954426826063,0.015951103903891106,0.023791628757457065,-0.08312210489820075,-0.04750895669159906,-0.10949931429517418,-0.012927319832849317,-0.013045082928178504
TGT,0.03784155229682523,-0.0005961365867954971,0.04483876558157534,0.07296920563370748,-0.008544341566593816,0.12995815584331655,-0.024257000229917603,-0.05128769804724207,-0.09083214147498421,0.07604885365599139
AAPL,0.02673276390541609,-0.0743744620579264,-0.07292304575042657,-0.03296911177075741,0.042888257842578964,0.06284680470913852,0.09750249631960532,0.0016823424069557808,0.041539020492632105,0.04065822886156566
MKC,0.031800832706215115,0.0731350691390271,-0.011562551396956205,0.008767892379915161,0.015295741032824406,0.045466678984309894,-0.01374104064306579,0.031777054723872614,-0.07381811912071434,0.008259888738788542
OTIS,0.06427744234565425,-0.006541844152042478,-0.005875653200832319,0.01989418166191691,0.019573177256465693,-0.013736684828766854,-0.04210470689879352,-0.07297386880380714,0.0038648024353045746,0.023242008958197693
CEG,0.036148391366016344,-0.05712172452287412,-0.04653146380112748,-0.06326643599530794,0.044957369324651546,-0.022960185116321648,-0.012459692210754008,-0.04393457461467961,-0.04026317662689851,0.05345899233328376
WY,0.05597725994816111,0.02467203350044195,-0.0062040472941975915,-0.06436867872843419,-0.07061461574154458,0.034938928809643485,-0.0588492724447211,0.03684913271278939,0.025756963939863164,-0.06465833260071031
APD,0.04179317892191419,0.013282033450954134,0.0007201514929639525,-0.004707242576714065,0.0462161969922707,-0.003766032212388247,-0.05273302041430747,-0.08080837076792362,-0.04654505170612445,0.00906634399564149
GRMN,0.027928604366399164,-0.001259971043444398,-0.030400165704715678,0.020265659541454623,0.10253732908942889,-0.03214320297578579,-0.03246023060388744,0.03401569285901299,-0.0037268776320015487,0.018014231095468694
AEE,0.0291568841845265,0.11331098078556477,-0.04173632082148976,-0.068769756182806,0.006737920960322172,0.003900818999566961,0.02450119351706588,-0.051823593965001725,-0.006144965397762339,-0.010672419936539538
BX,0.06596679984581981,-0.02357507887669262,-0.006779962976702499,-0.03468306450858267,-0.041229062477975024,-0.06143175043122933,0.003274800988370904,-0.0012260441663969912,0.02241674948764073,-0.00233518262428146
HLT,0.06125693284575967,-0.018965140807070947,0.003023093775280997,0.023483544555502042,0.011312071457486807,-0.01611962306576896,0.012405081462596109,-0.053139946821220814,0.10226236336726056,-0.013728632461393145
DLTR,0.02109309123076376,-0.027471352053571114,0.025928359144703907,0.05560524284217013,-0.08910510328586102,0.10240623779719009,-0.12038380508335164,0.07187962511634266,0.03666729319390529,0.2570112495038362
HAS,0.04967489753881949,0.0009193374571598109,0.01357477374873227,-0.0032325655406747885,-0.02220763149009755,0.020855167668561193,-0.03345145639331674,-0.015893589005806816,-0.01005156270382893,-0.03621661325820709
TMUS,0.024225924854113345,0.04038027847627647,-0.034602628769818615,0.0248619186638763,0.074417702009092,-0.018606147639983417,0.015244806307749827,0.0363685770342695,0.03340251841763457,0.01152437009894792
WMT,0.03487451020991417,0.004705822170965798,0.009229940893874439,0.14163213953741013,-0.013692418249892837,0.11209427228156293,0.054201192896138894,0.00586191144059585,-0.02729572242356259,0.08351925422813246
NTAP,0.02634789127851417,-0.041837755403661976,-0.04654850748069317,0.02105490896672721,-0.061815431673879255,0.00684909503186724,-0.017354710868374038,0.044402183221998154,-0.1199729078286868,0.1679485880270472
